ID	Keyword Value	Keyword Status	Pricing Type	Keyword Match Type	Destination URL
282162976552		ON	CPC	BROAD	http://www.miniinthebox.com/v9-car-anti-radar-detector-russian-english-speaking-vehicle-speed-control-detector-assorted-colors_p4804113.html
282825712833		ON	CPC	BROAD	http://www.miniinthebox.com/v8-car-anti-radar-detector-russian-english-speaking-vehicle-speed-control-detector-assorted-colors_p4804114.html
282163094339		ON	CPC	BROAD	http://www.miniinthebox.com/2-8-inch-hd-rearview-mirror-tachograph-loop-video-motion-detection_p4811188.html
289291383400		ON	CPC	PHRASE	http://www.miniinthebox.com/wireless-alarm-system-security-carchet-central-locking-motor_p4815985.html
282162952078		ON	CPC	BROAD	http://www.miniinthebox.com/car-auto-heavy-duty-power-driver-door-lock-locking-actuator-motor-5-wire-dc-12v_p4815987.html
289291379095		ON	CPC	PHRASE	http://www.miniinthebox.com/pair-5-4-dia-2-way-coaxial-speakers-20-watt-black-for-auto-car-audio_p4816034.html
282825712933		ON	CPC	BROAD	http://www.miniinthebox.com/4-3-inch-car-tft-color-monitor-for-dvd-foldable-rear-view-camera_p4816830.html
282163095017		ON	CPC	BROAD	http://www.miniinthebox.com/night-vision-back-up-wide-angle-car-rear-view-camera_p4816843.html
282825712812		ON	CPC	PHRASE	http://www.miniinthebox.com/car-dvr-1080p-hdmi-output-k2000-140-degrees-lens-and-270-degrees-rotating-screen_p4817461.html
282825712780		ON	CPC	BROAD	http://www.miniinthebox.com/car-anti-radar-detector-russian-english-speaking-vehicle-speed-control-detector-l-r-assorted-colors_p4803570.html
282162982222		ON	CPC	BROAD	http://www.miniinthebox.com/car-styling-radar-car-anti-radar-detector-russian-english-speaking-vehicle-speed-control-detector-red_p4803568.html
282163006593		ON	CPC	BROAD	http://www.miniinthebox.com/tk115-multifunction-car-gps-locator-tracking-anti-theft-car-satellite-positioning-tracker_p4780061.html
282825713005		ON	CPC	PHRASE	http://www.miniinthebox.com/ziqiao-multi-functional-car-electronic-clock-thermometer-voltmeter-with-night-lights-white-glass-screen-random-colors_p4788892.html
282163091668		ON	CPC	BROAD	http://www.miniinthebox.com/wireless-bluetooth-media-remote-steering-wheel-remote-control-for-all-car-motorcycle-bike-handlebar-mobile-music_p4791405.html
282825713000		ON	CPC	BROAD	http://www.miniinthebox.com/car-audio-music-player-fm-transmitter-with-phone-holder-wireless-led-display-fm-frequency-handsfree-talking-usb-charger_p4791406.html
282825712881		ON	CPC	BROAD	http://www.miniinthebox.com/car-mp3-audio-player-bluetooth-fm-transmitter-with-remote-control-wireless-fm-modulator-car-kit-handsfree-usb-charger_p4793266.html
289291385294		ON	CPC	PHRASE	http://www.miniinthebox.com/4-3-fold-lcd-car-monitor-dvd-tv-rear-view-screen-for-parking-sensor-camera-dvd_p4794342.html
282825712858		ON	CPC	BROAD	http://www.miniinthebox.com/w02-head-up-display-car-obd-ii-hud-head-up-display-5-5-screen-safe-driving_p4800349.html
282825712841		ON	CPC	BROAD	http://www.miniinthebox.com/ordro-original-d2-car-dvr-120-degree-wide-angle-2-7-hd-display-seamless-hd-recording-high-cost-performance_p4801326.html
282825712884		ON	CPC	BROAD	http://www.miniinthebox.com/car-styling-radar-car-anti-radar-detector-russian-english-speaking-vehicle-speed-control-detector_p4802193.html
282162970637		ON	CPC	BROAD	http://www.miniinthebox.com/general-driving-recorder-a15-novatek-220-hd-1080p-usb-hdmi-tn-out-wide-angle-lens-140_p4817791.html
282162971819		ON	CPC	BROAD	http://www.miniinthebox.com/gps-v103b-sms-gprs-gps-tracker-vehicle-tracking-system_p1034847.html
282163094382		ON	CPC	BROAD	http://www.miniinthebox.com/ghost-wireless-rf-signal-detector-to-check-bug-detector_p4523378.html
282163094356		ON	CPC	BROAD	http://www.miniinthebox.com/car-mp3-usb-sd-mmc-player-with-fm-modulator-four-color-available-szc1272-_p64583.html
282163096439		ON	CPC	BROAD	http://www.miniinthebox.com/4-3-tft-lcd-monitor-car-rear-view-system-backup-reverse-camera-kit-night-vision_p2171614.html
282163093378		ON	CPC	BROAD	http://www.miniinthebox.com/bluetooth-handsfree-fm-transmitter-usb-sd-card-mp3-format-music-playing-with-multi-function-remote-control_p1597361.html
282162991940		OFF	CPC	BROAD	http://www.miniinthebox.com/hd-1080p-car-dvr-vehicle-camera-video-recorder-dash-cam-g-sensor-hdmi-gs8000l_p3752753.html
282163009987		ON	CPC	BROAD	http://www.miniinthebox.com/k6000-2-7-1080p-30fps-in-car-dashboard-camera-cam-video-register-recorder-dvr-video-recorder-support-32gb-tf-card_p3374875.html
282163097087		ON	CPC	BROAD	http://www.miniinthebox.com/dyw-l061-0-6-inch-led-digital-display-parking-sensor-with-six-probes-black_p1487044.html
282163006565		ON	CPC	BROAD	http://www.miniinthebox.com/ct200-2-7-inch-screen-gravity-sensor-for-1080p-ultra-wide-angle-driving-recorder-novatek-chip_p4678546.html
282162962093		OFF	CPC	BROAD	http://www.miniinthebox.com/hd-wired-car-rear-view-parking-back-up-reversing-camera-for-ford-focus-2008-2010-waterproof-night-vision_p1017801.html
289291425106		ON	CPC	PHRASE	http://www.miniinthebox.com/convex-wide-angle-car-blind-spot-mirror-50mm-2-pack-_p82837.html
282163091708		ON	CPC	BROAD	http://www.miniinthebox.com/plastic-mini-couple-piezo-electric-tweeters-for-cars_p600954.html
282162958561		ON	CPC	BROAD	http://www.miniinthebox.com/smart-car-holder-for-iphone-and-ipad-bluetooth-handsfree-car-kit-fm-transmitter-the-music-to-car-car-charger_p2958794.html
282163094056		ON	CPC	BROAD	http://www.miniinthebox.com/mini-portable-tf-card-dvr-surveillance-camera-adapter-mini-dvr-c-dvr-support-32gb-sd-card_p4429673.html
282163097512		OFF	CPC	BROAD	http://www.miniinthebox.com/mini-vehicle-gsm-gprs-gps-tracker-or-car-vehicle-tracking-locator-device-tk102b-satellite-positioning-device_p4482118.html
282163090614		ON	CPC	BROAD	http://www.miniinthebox.com/smart-bluetooth-music-receiver-bluetooth-handsfree-car-kit-mp3-player_p2953340.html
282163091196		ON	CPC	BROAD	http://www.miniinthebox.com/wireless-car-rearview-camera-butterfly-shape-with-night-vision-wide-angle-waterproof_p345183.html
282163096235		ON	CPC	BROAD	http://www.miniinthebox.com/fm28b-bluetooth-hands-free-bluetooth-with-mp3-car-fm-transmitter-with-remote-5v-2a-car-charger_p4368139.html
282163092298		OFF	CPC	BROAD	http://www.miniinthebox.com/dearroad-lcd-car-reverse-rearview-monitor-color-camera-dvd-vcr-remote-control-4-3-tft_p4574850.html
282163094590		ON	CPC	BROAD	http://www.miniinthebox.com/renepai-170-hd-waterproof-night-vision-car-rear-view-camera-for-420-tv-lines-ntsc-pal_p4328450.html
282162981896		ON	CPC	BROAD	http://www.miniinthebox.com/7-inch-color-tft-lcd-car-rearview-monitor-for-dvd-camera_p4425355.html
293745800716		ON	CPC	BROAD	http://www.miniinthebox.com/car-rear-view-camera-for-mitsubishi-grandis-2009_p691637.html
282162967708		OFF	CPC	BROAD	http://www.miniinthebox.com/car-radio-antenna-connector-gps-metal-connector-5-bag_p2656162.html
282163094377		ON	CPC	BROAD	http://www.miniinthebox.com/x009-mini-electronic-positioner-vehicle-personal-gps-tracker-with-camera-and-emergency-alarm_p2562715.html
282825713007		ON	CPC	BROAD	http://www.miniinthebox.com/fm-transmitter-with-bluetooth-handsfree-car-kit-with-wireless-controller-bluetooth-2-0-mp3-play-sd-mmc-card_p3605724.html
289291251932		ON	CPC	PHRASE	http://www.miniinthebox.com/rearview-camera-for-chevrolet-cruze-2012_p575797.html
282825712877		ON	CPC	BROAD	http://www.miniinthebox.com/hd-wired-car-auto-reversing-parking-backup-camera-for-skoda-octavia-night-vision-waterproof_p1017734.html
282163092618		OFF	CPC	BROAD	http://www.miniinthebox.com/car-mp3-audio-player-bluetooth-fm-transmitter-with-remote-control-wireless-fm-modulator-car-kit-handsfree-usb-charger_p4793266.html
282163095310		ON	CPC	BROAD	http://www.miniinthebox.com/car-styling-radar-car-anti-radar-detector-russian-english-speaking-vehicle-speed-control-detector_p4802193.html
282163096942		ON	CPC	BROAD	http://www.miniinthebox.com/4-3-fold-lcd-car-monitor-dvd-tv-rear-view-screen-for-parking-sensor-camera-dvd_p4794342.html
282163092097		ON	CPC	BROAD	http://www.miniinthebox.com/portable-bluetooth-v3-0-car-fm-transmitter-w-hands-free-calls-mp3-player-usb-2-0-tf-card-remote_p3403543.html
282162967349		OFF	CPC	BROAD	http://www.miniinthebox.com/120-cmos-angle-waterproof-car-rear-view-color-camera-white-ntsc-pal_p1282854.html
282163096925		ON	CPC	BROAD	http://www.miniinthebox.com/color-night-vision-exo-ccd-high-definition-cameras_p4451989.html
282163090804		ON	CPC	BROAD	http://www.miniinthebox.com/bc08-large-current-car-charger-double-usb-total-output-5-v-4-2-a-bluetooth-hands-free-car-fm-transmitter-mp3_p4368138.html
282163094911		ON	CPC	BROAD	http://www.miniinthebox.com/digital-voltmeter-led-auto-car-motorcycle-voltage-meter_p1275068.html
282162956376		OFF	CPC	BROAD	http://www.miniinthebox.com/newest-universal-dual-standby-sunvisor-car-bluetooth-v4-0-handsfree-speakerphone_p1626614.html
282163007863		ON	CPC	BROAD	http://www.miniinthebox.com/dearroad-hd-car-rear-view-reverse-backup-waterproof-cmos-camera-for-volkswagen-vehicles_p4581606.html
282163097568		ON	CPC	BROAD	http://www.miniinthebox.com/bluetooth-handsfree-car-kit-to-cigarette-lighter-bluetooth-3-0-fm-transmitter-dual-usb-port-for-car-charger-mp3-player_p2953343.html
282163094600		ON	CPC	BROAD	http://www.miniinthebox.com/special-car-rearview-camera-for-bmw-3-series-5-series_p241430.html
282162954083		OFF	CPC	BROAD	http://www.miniinthebox.com/car-hd-night-vision-camera_p4451991.html
282163095761		ON	CPC	BROAD	http://www.miniinthebox.com/high-quality-bluetooth-handsfree-car-kit-bluetooth2-0-car-charger-with-300mah-li-ion-battery_p2958791.html
282163092124		ON	CPC	BROAD	http://www.miniinthebox.com/bc10-hands-free-bluetooth-wireless-3-0-car-kit-speaker-steering-wheel-for-iphone-6-plus-5s-samsung-s5-s6-note-4-3-2_p4328137.html
282163091288		ON	CPC	BROAD	http://www.miniinthebox.com/full-band-1000m-detection-rang-radar-detector-for-all-car-9880-korea-technology_p818797.html
282163096031		ON	CPC	BROAD	http://www.miniinthebox.com/sun-visor-bluetooth-phone-bluetooth-3-0-support-two-mobile-phone-hands-free-calls_p1450899.html
282163094151		ON	CPC	BROAD	http://www.miniinthebox.com/mowto-ek201-bluetooth-wireless-audio-receiver-with-3-5mm-stereo-output-for-car-aux-in-black_p4422596.html
282163093138		ON	CPC	BROAD	http://www.miniinthebox.com/wireless-bluetooth-hands-free-calling-stereo-headphone-headset-clip-adapter-receiver-for-phone_p3163917.html
282163094663		ON	CPC	BROAD	http://www.miniinthebox.com/car-digital-tv-and-fm-radio-antenna-signal-amplifier-antenna-dc-12v_p1838966.html
289291393267		ON	CPC	PHRASE	http://www.miniinthebox.com/bluetooth-handsfree-car-kit-bluetooth-audio-adapter-4-1-support-two-phones-simultaneously_p4475011.html
282163090055		ON	CPC	BROAD	http://www.miniinthebox.com/v8-car-anti-radar-detector-russian-english-speaking-vehicle-speed-control-detector-assorted-colors_p4804114.html
282825712876		ON	CPC	BROAD	http://www.miniinthebox.com/gps-gsm-gprs-tracker-for-personal-remote-positioning_p836248.html
282162965945		ON	CPC	BROAD	http://www.miniinthebox.com/170-waterproof-car-rearview-reverse-back-up-color-cmos-ir-camera_p4591512.html
282162959070		ON	CPC	BROAD	http://www.miniinthebox.com/lk210-new-car-gps-tracker-vehical-gsm-tracking-rastreador-real-time-monitor-remote-control-power-fuel-cut_p4479227.html
282162955004		ON	CPC	BROAD	http://www.miniinthebox.com/newest-ecar-auto-connect-bluetooth-handsfree-car-kit-support-a2dp-equip-hi-fi-2w-loudspeaker-high-sensitivity-microphone_p2378131.html
293745800825		ON	CPC	BROAD	http://www.miniinthebox.com/high-quality-car-waterproof-fuse-holder-with-cover_p1296223.html
282163092539		ON	CPC	BROAD	http://www.miniinthebox.com/2-7-inch-car-dvr-1080p-fhd-road-dash-digital-video-recorder-car-camera-camcorder-with-night-vision-motion-detection_p3090767.html
282163090741		ON	CPC	BROAD	http://www.miniinthebox.com/4-in-1-water-cube-style-car-mp3-player-fm-transmitter-with-remote-controller-usb-sd-mmc-card-black_p378785.html
282163005177		ON	CPC	BROAD	http://www.miniinthebox.com/lk-a059-anti-static-shark-fin-antenna-car-roof-decoration-silver_p378795.html
282163093517		ON	CPC	BROAD	http://www.miniinthebox.com/gps-v103a-sms-gprs-gps-tracker-vehicle-tracking-system_p1034845.html
282162993128		ON	CPC	BROAD	http://www.miniinthebox.com/dearroad-car-parking-reverse-backup-radar-sensor-probe-reversing-parking-sensor-22mm-diameter_p4527073.html
282163009991		ON	CPC	BROAD	http://www.miniinthebox.com/tk116-car-gps-tracker-remote-monitoring-anti-theft-device-off-fuel-and-electricity_p4780060.html
282825713012		ON	CPC	PHRASE	http://www.miniinthebox.com/v7-car-anti-radar-detector-russian-english-speaking-vehicle-speed-control-detector-assorted-colors_p4803571.html
282163095942		ON	CPC	BROAD	http://www.miniinthebox.com/v9-car-anti-radar-detector-russian-english-speaking-vehicle-speed-control-detector-assorted-colors_p4804113.html
282163003393		ON	CPC	BROAD	http://www.miniinthebox.com/v8-car-anti-radar-detector-russian-english-speaking-vehicle-speed-control-detector-assorted-colors_p4804114.html
282163091829		ON	CPC	BROAD	http://www.miniinthebox.com/2-8-inch-hd-rearview-mirror-tachograph-loop-video-motion-detection_p4811188.html
282825712781		ON	CPC	BROAD	http://www.miniinthebox.com/wireless-alarm-system-security-carchet-central-locking-motor_p4815985.html
282162991305		ON	CPC	BROAD	http://www.miniinthebox.com/car-auto-heavy-duty-power-driver-door-lock-locking-actuator-motor-5-wire-dc-12v_p4815987.html
282163094895		ON	CPC	BROAD	http://www.miniinthebox.com/pair-5-4-dia-2-way-coaxial-speakers-20-watt-black-for-auto-car-audio_p4816034.html
282162977180		ON	CPC	BROAD	http://www.miniinthebox.com/4-3-inch-car-tft-color-monitor-for-dvd-foldable-rear-view-camera_p4816830.html
282163091940		ON	CPC	BROAD	http://www.miniinthebox.com/night-vision-back-up-wide-angle-car-rear-view-camera_p4816843.html
282825712879		ON	CPC	PHRASE	http://www.miniinthebox.com/car-dvr-1080p-hdmi-output-k2000-140-degrees-lens-and-270-degrees-rotating-screen_p4817461.html
282163090868		ON	CPC	BROAD	http://www.miniinthebox.com/car-anti-radar-detector-russian-english-speaking-vehicle-speed-control-detector-l-r-assorted-colors_p4803570.html
282163097704		ON	CPC	BROAD	http://www.miniinthebox.com/car-styling-radar-car-anti-radar-detector-russian-english-speaking-vehicle-speed-control-detector-red_p4803568.html
282163096260		ON	CPC	BROAD	http://www.miniinthebox.com/tk115-multifunction-car-gps-locator-tracking-anti-theft-car-satellite-positioning-tracker_p4780061.html
282162991379		ON	CPC	BROAD	http://www.miniinthebox.com/ziqiao-multi-functional-car-electronic-clock-thermometer-voltmeter-with-night-lights-white-glass-screen-random-colors_p4788892.html
282163094449		ON	CPC	BROAD	http://www.miniinthebox.com/wireless-bluetooth-media-remote-steering-wheel-remote-control-for-all-car-motorcycle-bike-handlebar-mobile-music_p4791405.html
282163091475		ON	CPC	BROAD	http://www.miniinthebox.com/car-audio-music-player-fm-transmitter-with-phone-holder-wireless-led-display-fm-frequency-handsfree-talking-usb-charger_p4791406.html
282163095129		ON	CPC	BROAD	http://www.miniinthebox.com/car-mp3-audio-player-bluetooth-fm-transmitter-with-remote-control-wireless-fm-modulator-car-kit-handsfree-usb-charger_p4793266.html
282163091188		ON	CPC	BROAD	http://www.miniinthebox.com/4-3-fold-lcd-car-monitor-dvd-tv-rear-view-screen-for-parking-sensor-camera-dvd_p4794342.html
282163003765		ON	CPC	BROAD	http://www.miniinthebox.com/w02-head-up-display-car-obd-ii-hud-head-up-display-5-5-screen-safe-driving_p4800349.html
282163090466		ON	CPC	BROAD	http://www.miniinthebox.com/ordro-original-d2-car-dvr-120-degree-wide-angle-2-7-hd-display-seamless-hd-recording-high-cost-performance_p4801326.html
282162986846		ON	CPC	BROAD	http://www.miniinthebox.com/car-styling-radar-car-anti-radar-detector-russian-english-speaking-vehicle-speed-control-detector_p4802193.html
282163094491		ON	CPC	BROAD	http://www.miniinthebox.com/general-driving-recorder-a15-novatek-220-hd-1080p-usb-hdmi-tn-out-wide-angle-lens-140_p4817791.html
282162954139		ON	CPC	BROAD	http://www.miniinthebox.com/car-kit-handsfree-bluetooth-wireless-fm-transmitter-usb-sd-lcd-remote-mp3-with-mic_p4759608.html
282825712895		ON	CPC	PHRASE	http://www.miniinthebox.com/kudos-sd_p609050.html
282163007658		ON	CPC	BROAD	http://www.miniinthebox.com/steelmate-ebat-c1-parking-assist-system-with-4-sensors-and-compact-buzzer-parking-sensor_p3091436.html
282162999185		ON	CPC	BROAD	http://www.miniinthebox.com/hd-car-reverse-backup-parking-camera-camera-for-ford-transit-2011-waterproof-night-vision_p1017802.html
282163094470		ON	CPC	BROAD	http://www.miniinthebox.com/renepai-4-3-inch-folding-display-monitor-170-hd-car-rear-view-camera-wide-angle-waterproof-camera_p3089941.html
282825712785		ON	CPC	BROAD	http://www.miniinthebox.com/hd-wired-car-parking-backup-reversing-camera-for-mitsubishi-asx-waterproof-night-vision_p1017711.html
282162990899		ON	CPC	BROAD	http://www.miniinthebox.com/car-alarm-security-system-sydky03_p267979.html
282163093504		ON	CPC	BROAD	http://www.miniinthebox.com/mini-1-5-tft-5-0mp-wide-angle-car-dvr-camcorder-with-12-led-ir-night-vision_p645472.html
282825712817		ON	CPC	BROAD	http://www.miniinthebox.com/hot-sale-mini-black-box-3-0-tft-fullhd-1080p-car-dvr-camcorder-with-ir-night-vision-170-degree-g-sensor-novatek-chip_p4665774.html
282163007112		ON	CPC	BROAD	http://www.miniinthebox.com/lebosh-car-rear-view-mirror-large-field-of-vision-anti-glare-curved-mirror_p2658112.html
282163096867		ON	CPC	BROAD	http://www.miniinthebox.com/hd-car-parking-rear-view-camera-for-peugeot-307-hatchback-307-cc-308-cc-night-version-waterproof_p1017765.html
289291379426		ON	CPC	PHRASE	http://www.miniinthebox.com/remove-static-electricity-aerial-antenna-for-car_p524637.html
282825712871		ON	CPC	BROAD	http://www.miniinthebox.com/bluetooth-v2-0-rechargable-car-hands-free-speaker-w-a2dp-function-dual-standby-tts-function_p3757303.html
282162996772		ON	CPC	BROAD	http://www.miniinthebox.com/car-bluetooth-v2-1-multi-point-speakerphone-black_p1394854.html
293745800682		ON	CPC	BROAD	http://www.miniinthebox.com/full-band-1000m-detection-rang-radar-detector-for-all-car-750_p818810.html
282825712767		ON	CPC	BROAD	http://www.miniinthebox.com/hk008-portable-bluetooth-receiver-for-music-phone-call-black_p3017635.html
282163095966		ON	CPC	BROAD	http://www.miniinthebox.com/hd-rearview-camera-for-nissan-x-trail-qashqai-2008-2012_p575894.html
282825713038		ON	CPC	EXACT	http://www.miniinthebox.com/lebosh-2-0-inch-two-camera-car-dvr-90-degree-8-infrared-leds-5-0-mega-cmos_p2637734.html
293745800817		ON	CPC	BROAD	http://www.miniinthebox.com/full-band-1000m-detection-rang-radar-detector-for-all-car-750-korea-technology_p818812.html
282163096631		ON	CPC	BROAD	http://www.miniinthebox.com/professional-vehicle-car-gps-tracker-103b-with-remote-control-gsm-alarm-sd-card-slot-anti-theft-car-alarm-system_p3545988.html
282825712784		ON	CPC	BROAD	http://www.miniinthebox.com/car-fm-radio-antenna-with-windshield-mount_p229611.html
289291384367		ON	CPC	PHRASE	http://www.miniinthebox.com/crack-pattern-3-5mm-plug-car-bluetooth-v4-1-music-receiver-black_p4392370.html
282825712849		ON	CPC	BROAD	http://www.miniinthebox.com/car-alarm-security-system-sydky01_p267980.html
282162973983		ON	CPC	BROAD	http://www.miniinthebox.com/h9-car-vehicle-full-hd-car-dvr-mini-2-4-inch-lcd-120-degree-car-camera_p4041739.html
282162956758		ON	CPC	BROAD	http://www.miniinthebox.com/car-license-plate-rearview-camera-night-vision-for-europe_p1469437.html
282825712859		ON	CPC	PHRASE	http://www.miniinthebox.com/super-high-quality-wired-special-car-parking-camera-for-honda-city-2009-2010-reversing-backup_p1017733.html
282162977402		ON	CPC	BROAD	http://www.miniinthebox.com/f600-8-led-night-vision-2-7-inch-screen-180-degree-rotation-car-dvr_p908024.html
282825712743		ON	CPC	BROAD	http://www.miniinthebox.com/iztoss-car-van-truck-6-tone-loud-security-alarm-siren-horn-12v_p4759614.html
282163093240		ON	CPC	BROAD	http://www.miniinthebox.com/hd-wired-car-rear-view-parking-camera-for-cadillac-srxctsxts-etc-waterproof-night-vision-reversing_p1307093.html
293745800815		ON	CPC	BROAD	http://www.miniinthebox.com/car-heater-defroster_p1087856.html
282163006461		ON	CPC	BROAD	http://www.miniinthebox.com/dearroad-car-parking-reverse-with-switch-backup-radar-sound-alert-4-sensors_p4596343.html
282825712889		ON	CPC	PHRASE	http://www.miniinthebox.com/bm-e6-portable-wireless-bluetooth-v3-0-edr-audio-receiver-color-assorted_p2642103.html
282825713032		ON	CPC	BROAD	http://www.miniinthebox.com/h500car-dvr-1-5-tft-3-0mp-cmos-wide-ir-night-vision-tf-g-sensor-mini-usb_p2969947.html
282163097114		ON	CPC	BROAD	http://www.miniinthebox.com/k9-full-hd-1080p-5-0mp-2-7-lcd-car-camcorder-dvr-w-night-vision-function-blue-reddish-brown_p4426181.html
293745800835		ON	CPC	BROAD	http://www.miniinthebox.com/d168-mini-dvr-car-dvr-full-hd-1080p-vehicle-camera-blackbox-dash-camera-sport-dv-1080p-camera-recorder-g-sensor_p4482119.html
293745800683		ON	CPC	BROAD	http://www.miniinthebox.com/wide-view-190-angle-night-vision-waterproof-universal-eu-european-license-plate-frame-camera-3-colors_p3102667.html
282162975533		ON	CPC	BROAD	http://www.miniinthebox.com/4-3-inch-monitor-car-monitor-two-way-av_p4418874.html
282162960622		ON	CPC	BROAD	http://www.miniinthebox.com/car-fm-transmitter-with-charging-usb-and-support-multi-language_p4432025.html
282163092626		ON	CPC	BROAD	http://www.miniinthebox.com/170-diagonal-waterproof-car-rearview-reverse-back-up-color-cmos-ntsc-camera_p4591498.html
282163093568		ON	CPC	BROAD	http://www.miniinthebox.com/120-car-rear-view-camera-for-opel_p1394577.html
282825712960		ON	CPC	BROAD	http://www.miniinthebox.com/renepai-white-170-cmos-waterproof-night-vision-car-rear-view-camera-with-truck-bus-for-420-tv-lines-ntsc-pal_p3072082.html
282163091743		ON	CPC	BROAD	http://www.miniinthebox.com/renepai-170-ccd-waterproof-night-vision-car-rear-view-camera-for-420-tv-lines-ntsc-pal_p1915723.html
282825712838		ON	CPC	PHRASE	http://www.miniinthebox.com/tinpec-3-1a-dual-usb-car-charger-with-bluetooth-headset-and-oxygen-bar-best-wireless-earpiece_p4639962.html
282825712748		ON	CPC	BROAD	http://www.miniinthebox.com/wired-car-parking-camera-for-toyota-noah-with-hd-520tv-line-night-vision-waterproof-170-degree_p1017787.html
282163091080		ON	CPC	BROAD	http://www.miniinthebox.com/dearroad-car-dvd-auxiliary-audio-out-mini-usb-tf-flash-micro-sd-card-reader_p4460669.html
282163093238		ON	CPC	BROAD	http://www.miniinthebox.com/hd-wired-car-parking-rear-view-reversing-for-citroen-ds5-night-version-waterproof_p1017800.html
282825712794		ON	CPC	PHRASE	http://www.miniinthebox.com/rounded-style-car-mp3-player-with-fm-transmitter-assorted-color_p454604.html
282825713002		ON	CPC	BROAD	http://www.miniinthebox.com/vnetphone-v1-1-water-resistant-motorcycle-bluetooth-headset-for-motorcycle-helmet_p2491626.html
282163090165		ON	CPC	BROAD	http://www.miniinthebox.com/dearroad-4pin-aviation-connector-video-audio-extend-cable-for-cctv-camera-dvr_p4550129.html
282163090154		ON	CPC	BROAD	http://www.miniinthebox.com/bt-01-car-newly-bluetooth-fm-transmitter-mp3_p1247726.html
282163002756		ON	CPC	BROAD	http://www.miniinthebox.com/beetle-style-car-mp3-player-with-fm-transmitter-assorted-color_p454613.html
282163094628		ON	CPC	BROAD	http://www.miniinthebox.com/360-rotating-cell-phone-holder-bluetooth-hands-free-phone-gps-navigation-holder-for-mobile-phone_p4339289.html
282163009912		ON	CPC	BROAD	http://www.miniinthebox.com/renepai-170-hd-car-waterproof-night-vision-with-truck-bus-for-420-tv-lines-ntsc-pal-cable-length-6m-10m-16m-20m_p4072211.html
282162960157		ON	CPC	BROAD	http://www.miniinthebox.com/smart-bluetooth-music-receiver-bluetooth-handsfree-car-kit-bluetooth-audio-adapter_p3605720.html
282163091091		ON	CPC	BROAD	http://www.miniinthebox.com/lebosh-auto-supplies-mini-led-torch-bright-light-emergency-light_p2656172.html
282162964375		ON	CPC	BROAD	http://www.miniinthebox.com/gps-v104-gsm-gprs-gps-portable-vehicle-tracker_p1034849.html
282163001338		ON	CPC	BROAD	http://www.miniinthebox.com/high-definition-digital-panel-car-rear-view-4-3-inch-lcd-monitor-with-water-proof-night-vision-camera_p3118280.html
282163097272		ON	CPC	BROAD	http://www.miniinthebox.com/car-gsm-gprs-gps-tracker-alarm-and-recorder_p3384409.html
282163092129		ON	CPC	BROAD	http://www.miniinthebox.com/7-inch-mp5-mirror-display_p4431943.html
282825713037		ON	CPC	PHRASE	http://www.miniinthebox.com/tk116-car-gps-tracker-remote-monitoring-anti-theft-device-off-fuel-and-electricity_p4780060.html
282163095472		ON	CPC	BROAD	http://www.miniinthebox.com/v7-car-anti-radar-detector-russian-english-speaking-vehicle-speed-control-detector-assorted-colors_p4803571.html
282163090797		ON	CPC	BROAD	http://www.miniinthebox.com/v9-car-anti-radar-detector-russian-english-speaking-vehicle-speed-control-detector-assorted-colors_p4804113.html
282162977466		ON	CPC	BROAD	http://www.miniinthebox.com/v8-car-anti-radar-detector-russian-english-speaking-vehicle-speed-control-detector-assorted-colors_p4804114.html
282163095884		ON	CPC	BROAD	http://www.miniinthebox.com/2-8-inch-hd-rearview-mirror-tachograph-loop-video-motion-detection_p4811188.html
282162969492		ON	CPC	BROAD	http://www.miniinthebox.com/wireless-alarm-system-security-carchet-central-locking-motor_p4815985.html
282825712988		ON	CPC	PHRASE	http://www.miniinthebox.com/car-auto-heavy-duty-power-driver-door-lock-locking-actuator-motor-5-wire-dc-12v_p4815987.html
282162975165		ON	CPC	BROAD	http://www.miniinthebox.com/pair-5-4-dia-2-way-coaxial-speakers-20-watt-black-for-auto-car-audio_p4816034.html
282163093075		ON	CPC	BROAD	http://www.miniinthebox.com/4-3-inch-car-tft-color-monitor-for-dvd-foldable-rear-view-camera_p4816830.html
282163096118		ON	CPC	BROAD	http://www.miniinthebox.com/night-vision-back-up-wide-angle-car-rear-view-camera_p4816843.html
282825712857		ON	CPC	PHRASE	http://www.miniinthebox.com/car-dvr-1080p-hdmi-output-k2000-140-degrees-lens-and-270-degrees-rotating-screen_p4817461.html
282825712843		ON	CPC	BROAD	http://www.miniinthebox.com/car-anti-radar-detector-russian-english-speaking-vehicle-speed-control-detector-l-r-assorted-colors_p4803570.html
282163095613		ON	CPC	BROAD	http://www.miniinthebox.com/car-styling-radar-car-anti-radar-detector-russian-english-speaking-vehicle-speed-control-detector-red_p4803568.html
282163095155		ON	CPC	BROAD	http://www.miniinthebox.com/tk115-multifunction-car-gps-locator-tracking-anti-theft-car-satellite-positioning-tracker_p4780061.html
282163097592		ON	CPC	BROAD	http://www.miniinthebox.com/ziqiao-multi-functional-car-electronic-clock-thermometer-voltmeter-with-night-lights-white-glass-screen-random-colors_p4788892.html
282825712999		ON	CPC	PHRASE	http://www.miniinthebox.com/wireless-bluetooth-media-remote-steering-wheel-remote-control-for-all-car-motorcycle-bike-handlebar-mobile-music_p4791405.html
